agency_name,stop_id,ZDEr_ID_REF_A,ID_LINE
Houdanais,StopPoint:25:261,35708,C01957
Houdanais,StopPoint:25:287,424210,C00172
Houdanais,StopPoint:25:250,31406,C01957
Houdanais,StopPoint:25:236,31392,C00172
Houdanais,StopPoint:25:249,31405,C01957
Houdanais,StopPoint:25:10236,31894,C01957
Goëlys,StopPoint:6:282,38404,C00259
Goëlys,StopPoint:6:128,38307,C00259
Goëlys,StopPoint:6:130,38310,C00259
Goëlys,StopPoint:6:152,38326,C00259
Goëlys,StopPoint:6:276,423748,C00260
Goëlys,StopPoint:6:179,423581,C00260
Goëlys,StopPoint:6:214,423532,C00260
Goëlys,StopPoint:6:150,423773,C00260
Goëlys,StopPoint:6:150,423773,C00259
Goëlys,StopPoint:6:97,38644,C00259
HOURTOULE,StopPoint:50:14832,25033,C00401
HOURTOULE,StopPoint:50:6509,5748,C00401
HOURTOULE,StopPoint:50:14829,25030,C00401
HOURTOULE,StopPoint:50:7074,24999,C00401
HOURTOULE,StopPoint:50:7252,25002,C00401
HOURTOULE,StopPoint:50:14723,21714,C00401
HOURTOULE,StopPoint:50:7435,5795,C00407
Autocars Tourneux,StopPoint:58:468,13507,C00654
Autocars Tourneux,StopPoint:58:472,13511,C00654
Autocars Tourneux,StopPoint:58:474,13513,C00654
Autocars Tourneux,StopPoint:58:475,13514,C00654
Autocars Tourneux,StopPoint:58:477,13516,C00654
Autocars Tourneux,StopPoint:58:527,13543,C00654
Autocars Tourneux,StopPoint:58:528,13544,C00654
Autocars Tourneux,StopPoint:58:548,13545,C00654
Autocars Tourneux,StopPoint:58:555,13548,C00654
Autocars Tourneux,StopPoint:58:560,13552,C00654
Autocars Tourneux,StopPoint:58:640,13585,C00654
Autocars Tourneux,StopPoint:58:641,13586,C00654
Autocars Tourneux,StopPoint:58:471,13510,C01936
Autocars Tourneux,StopPoint:58:51,13328,C01936
Autocars Tourneux,StopPoint:58:557,13549,C01936
Autocars Tourneux,StopPoint:58:626,13580,C01936
Autocars Tourneux,StopPoint:58:629,13583,C01936
Autocars Tourneux,StopPoint:58:995,13617,C01936
Bouffémont,StopPoint:65:1167,411666,C00479
Bouffémont,StopPoint:65:1169,411653,C00479
Bouffémont,StopPoint:65:1181,411659,C00479
Brie Bus,StopPoint:13:102,22285,C00549
Brie Bus,StopPoint:13:131,14921,C00549
Brie Bus,StopPoint:13:191,14952,C00549
Brie Bus,StopPoint:13:194,14953,C00549
Brie Bus,StopPoint:13:457,15060,C00549
Brie Bus,StopPoint:13:461,15062,C00549
Brie Bus,StopPoint:13:462,15063,C00549
Brie Bus,StopPoint:13:471,15070,C00549
Brie Bus,StopPoint:13:472,15071,C00549
Brie Bus,StopPoint:13:480,15075,C00549
Brie Bus,StopPoint:13:483,15077,C00549
Brie Bus,StopPoint:13:528,19753,C00549
Brie Bus,StopPoint:13:547,19763,C00549
Brie Bus,StopPoint:13:548,15004,C00549
Brie Bus,StopPoint:13:549,19765,C00549
Brie Bus,StopPoint:13:558,19833,C00549
Brie Bus,StopPoint:13:75,14886,C00549
Bus en Seine,StopPoint:18:426,7618,C00316
Bus en Seine,StopPoint:18:444,7631,C00316
Bus en Seine,StopPoint:18:688,7679,C00316
Bus en Seine,StopPoint:18:689,7680,C00316
Bus en Seine,StopPoint:18:19496,19900,C00317
Bus en Seine,StopPoint:18:19499,19937,C00317
Bus en Seine,StopPoint:18:19510,21186,C00317
Bus en Seine,StopPoint:18:19511,21187,C00317
Bus en Seine,StopPoint:18:423,7615,C00317
Bus en Seine,StopPoint:18:427,7619,C00317
Bus en Seine,StopPoint:18:744,7726,C00317
Bus en Seine,StopPoint:16:19062,32063,C00329
Bus en Seine,StopPoint:16:19144,32131,C00329
Bus en Seine,StopPoint:16:19148,32135,C00329
Bus en Seine,StopPoint:16:19164,32149,C00329
Bus en Seine,StopPoint:16:19203,32187,C00329
Bus en Seine,StopPoint:16:19217,32200,C00329
Bus en Seine,StopPoint:16:19381,32292,C00329
Bus en Seine,StopPoint:16:19471,32359,C00329
Bus en Seine,StopPoint:16:19534,420098,C00329
Bus en Seine,StopPoint:16:19012,32017,C00330
Bus en Seine,StopPoint:16:19015,32020,C00330
Bus en Seine,StopPoint:16:19022,32027,C00330
Bus en Seine,StopPoint:16:19027,32032,C00330
Bus en Seine,StopPoint:16:19039,32043,C00330
Bus en Seine,StopPoint:16:19047,32050,C00330
Bus en Seine,StopPoint:16:19066,32066,C00330
Bus en Seine,StopPoint:16:19084,32080,C00330
Bus en Seine,StopPoint:16:19090,32085,C00330
Bus en Seine,StopPoint:16:19113,32105,C00330
Bus en Seine,StopPoint:16:19126,32116,C00330
Bus en Seine,StopPoint:16:19127,32117,C00330
Bus en Seine,StopPoint:16:19145,32132,C00330
Bus en Seine,StopPoint:16:19147,32134,C00330
Bus en Seine,StopPoint:16:19150,32137,C00330
Bus en Seine,StopPoint:16:19162,32147,C00330
Bus en Seine,StopPoint:16:19178,32163,C00330
Bus en Seine,StopPoint:16:19210,32194,C00330
Bus en Seine,StopPoint:16:19289,32245,C00330
Bus en Seine,StopPoint:16:19470,32358,C00330
Bus en Seine,StopPoint:16:19495,32372,C00330
Bus en Seine,StopPoint:16:19050,32053,C00331
Bus en Seine,StopPoint:16:19051,32054,C00331
Bus en Seine,StopPoint:16:19057,32058,C00331
Bus en Seine,StopPoint:16:19060,32061,C00331
Bus en Seine,StopPoint:16:19066,32066,C00331
Bus en Seine,StopPoint:16:19117,32109,C00331
Bus en Seine,StopPoint:16:19127,32117,C00331
Bus en Seine,StopPoint:16:19136,32125,C00331
Bus en Seine,StopPoint:16:19147,32134,C00331
Bus en Seine,StopPoint:16:19148,32135,C00331
Bus en Seine,StopPoint:16:19149,32136,C00331
Bus en Seine,StopPoint:16:19174,32159,C00331
Bus en Seine,StopPoint:16:19210,32194,C00331
Bus en Seine,StopPoint:16:19211,32195,C00331
Bus en Seine,StopPoint:16:19221,32204,C00331
Bus en Seine,StopPoint:16:19240,32220,C00331
Bus en Seine,StopPoint:16:19277,32239,C00331
Bus en Seine,StopPoint:16:19471,32359,C00331
Bus en Seine,StopPoint:16:19053,32055,C00332
Bus en Seine,StopPoint:16:19054,32056,C00332
Bus en Seine,StopPoint:16:19026,32031,C00333
Busval d'Oise,StopPoint:87:76,416937,C01556
Busval d'Oise,StopPoint:87:257,29614,C01559
Busval d'Oise,StopPoint:87:254,417089,C01559
Busval d'Oise,StopPoint:87:158,416820,C01559
Busval d'Oise,StopPoint:87:246,417100,C01559
Busval d'Oise,StopPoint:87:19,416869,C01559
Busval d'Oise,StopPoint:87:245,417104,C01559
Busval d'Oise,StopPoint:87:228,417054,C01558
Busval d'Oise,StopPoint:87:226,417067,C01558
Busval d'Oise,StopPoint:87:243,41894,C01559
Busval d'Oise,StopPoint:87:234,417075,C01558
Busval d'Oise,StopPoint:87:258,29615,C01559
Busval d'Oise,StopPoint:87:116,416876,C01560
Busval d'Oise,StopPoint:87:117,416880,C01560
Busval d'Oise,StopPoint:87:169,416984,C01560
Busval d'Oise,StopPoint:87:269,29627,C01559
Busval d'Oise,StopPoint:87:160,417013,C01560
Busval d'Oise,StopPoint:87:108,416906,C01560
Busval d'Oise,StopPoint:87:166,416994,C01560
Busval d'Oise,StopPoint:87:37,416826,C01559
Busval d'Oise,StopPoint:87:120,416954,C01560
Busval d'Oise,StopPoint:87:182,417003,C01560
Busval d'Oise,StopPoint:87:4,416830,C01560
Busval d'Oise,StopPoint:87:274,417132,C01560
Busval d'Oise,StopPoint:87:173,416998,C01560
Busval d'Oise,StopPoint:87:211,417024,C01560
Busval d'Oise,StopPoint:87:175,417044,C01560
Busval d'Oise,StopPoint:87:283,417028,C01560
Busval d'Oise,StopPoint:87:204,417025,C01560
Busval d'Oise,StopPoint:87:6,416838,C01560
Busval d'Oise,StopPoint:87:61,416841,C01560
CARS MOREAU,StopPoint:63:52,7124,C01462
CARS MOREAU,StopPoint:63:128,424875,C01462
CARS MOREAU,StopPoint:63:102,7150,C01462
CARS MOREAU,StopPoint:63:101,7149,C01462
CARS MOREAU,StopPoint:63:120,7152,C01462
Busval d'Oise,StopPoint:87:119,416948,C01553
Busval d'Oise,StopPoint:87:80,416950,C01553
Busval d'Oise,StopPoint:87:66,416918,C01553
Busval d'Oise,StopPoint:87:72,416924,C01553
Busval d'Oise,StopPoint:87:93,416894,C01553
Busval d'Oise,StopPoint:87:77,416941,C01553
Busval d'Oise,StopPoint:87:107,416977,C01553
Busval d'Oise,StopPoint:87:103,416912,C01553
Busval d'Oise,StopPoint:87:123,416935,C01553
Busval d'Oise,StopPoint:87:8,416846,C01552
CARS MOREAU,StopPoint:63:96,7145,C01458
CARS MOREAU,StopPoint:63:16,7097,C01458
CARS MOREAU,StopPoint:63:17,7098,C01458
CARS MOREAU,StopPoint:63:141,7166,C01461
CARS MOREAU,StopPoint:63:106,19680,C01460
CARS MOREAU,StopPoint:63:10,37679,C01461
CARS MOREAU,StopPoint:63:102,7150,C01459
CARS MOREAU,StopPoint:63:175,7171,C01461
CARS MOREAU,StopPoint:63:29,7106,C01461
Busval d'Oise,StopPoint:87:78,416953,C01560
Busval d'Oise,StopPoint:87:77,416941,C01560
Busval d'Oise,StopPoint:87:83,416879,C01560
Busval d'Oise,StopPoint:87:94,416892,C01560
CARS MOREAU,StopPoint:63:20,37683,C01452
Busval d'Oise,StopPoint:87:71,416934,C01560
Busval d'Oise,StopPoint:87:63,416832,C01560
Busval d'Oise,StopPoint:87:79,416955,C01560
CARS MOREAU,StopPoint:63:25,7102,C01452
CARS MOREAU,StopPoint:63:18,37682,C01452
CARS MOREAU,StopPoint:63:105,19679,C01458
CARS MOREAU,StopPoint:63:10,37679,C01458
CARS MOREAU,StopPoint:63:14,37680,C01458
CARS MOREAU,StopPoint:63:110,19683,C01457
CARS MOREAU,StopPoint:63:86,7137,C01457
CARS MOREAU,StopPoint:63:40,7114,C01457
CARS MOREAU,StopPoint:63:50,7122,C01456
CARS MOREAU,StopPoint:63:9,7095,C01456
CARS MOREAU,StopPoint:63:42,7116,C01457
CARS MOREAU,StopPoint:63:92,7143,C01457
CARS MOREAU,StopPoint:63:46,7120,C01456
CARS MOREAU,StopPoint:63:106,19680,C01456
CARS MOREAU,StopPoint:63:10,37679,C01456
CARS MOREAU,StopPoint:63:40,7114,C01455
CARS MOREAU,StopPoint:63:104,19677,C01456
CARS MOREAU,StopPoint:63:1,7094,C01456
CARS MOREAU,StopPoint:63:99,7148,C01455
CARS MOREAU,StopPoint:63:32,7108,C01455
CARS MOREAU,StopPoint:63:34,7110,C01455
CARS MOREAU,StopPoint:63:175,7171,C01455
CARS MOREAU,StopPoint:63:46,7120,C01453
CARS MOREAU,StopPoint:63:50,7122,C01454
CARS MOREAU,StopPoint:63:95,7145,C01452
CARS MOREAU,StopPoint:63:86,7137,C01453
CARS MOREAU,StopPoint:63:96,7145,C01452
CARS MOREAU,StopPoint:63:43,7117,C01453
CARS MOREAU,StopPoint:63:97,7146,C01452
CARS MOREAU,StopPoint:63:102,7150,C01455
CARS MOREAU,StopPoint:63:91,7143,C01453
CARS MOREAU,StopPoint:63:83,7134,C01453
Busval d'Oise,StopPoint:87:104,416917,C01557
Busval d'Oise,StopPoint:87:66,416918,C01557
Busval d'Oise,StopPoint:87:206,417080,C01557
Busval d'Oise,StopPoint:87:218,417080,C01557
Busval d'Oise,StopPoint:87:207,417083,C01557
CIF,StopPoint:8:30516,38587,C00237
CIF,StopPoint:8:30522,419568,C00237
CIF,StopPoint:8:30524,38666,C00237
CIF,StopPoint:8:30644,419660,C00237
CIF,StopPoint:8:30037,38488,C00238
CIF,StopPoint:8:30291,423528,C00238
CIF,StopPoint:8:30597,38410,C00238
CIF,StopPoint:8:30078,38504,C00239
CIF,StopPoint:8:30170,38484,C00239
CIF,StopPoint:8:30171,37971,C00239
CIF,StopPoint:8:30337,419692,C00239
CIF,StopPoint:8:30345,419684,C00239
CIF,StopPoint:8:30346,38196,C00239
CIF,StopPoint:8:30362,414483,C00239
CIF,StopPoint:8:30630,38697,C00239
CIF,StopPoint:8:30301,423622,C00240
CIF,StopPoint:8:30329,419760,C00240
CIF,StopPoint:8:30333,419570,C00240
CIF,StopPoint:8:30610,419525,C00240
CIF,StopPoint:8:30667,419532,C00240
CIF,StopPoint:8:30162,38460,C00241
CIF,StopPoint:8:30163,423556,C00241
CIF,StopPoint:8:30389,419598,C00241
CIF,StopPoint:8:30423,39168,C00241
CIF,StopPoint:8:30449,40494,C00241
CIF,StopPoint:8:30522,419568,C00241
CIF,StopPoint:8:30648,414484,C00241
CIF,StopPoint:8:30725,413763,C00241
CIF,StopPoint:8:30791,419736,C00241
CIF,StopPoint:8:30303,419719,C00242
CIF,StopPoint:8:30683,419583,C00242
CIF,StopPoint:8:30731,414339,C00242
CIF,StopPoint:8:30072,423641,C00243
CIF,StopPoint:8:30080,38502,C00243
CIF,StopPoint:8:30085,38202,C00243
CIF,StopPoint:8:30097,38542,C00243
CIF,StopPoint:8:30615,414432,C00243
CIF,StopPoint:8:30579,38645,C00244
CIF,StopPoint:8:30581,38614,C00244
CIF,StopPoint:8:30648,414484,C00244
CIF,StopPoint:8:30685,419771,C00244
CIF,StopPoint:8:30722,414484,C00244
CIF,StopPoint:8:30728,414354,C00244
CIF,StopPoint:8:30454,414421,C00261
CIF,StopPoint:8:30459,414376,C00261
CIF,StopPoint:8:30490,419697,C00261
CIF,StopPoint:8:30496,38656,C00261
CIF,StopPoint:8:30499,38668,C00261
CIF,StopPoint:8:30500,413724,C00261
CITALIEN,StopPoint:27:277,31026,C01806
CITALIEN,StopPoint:27:451,31136,C01806
CITALIEN,StopPoint:27:452,31137,C01806
Com'Bus,StopPoint:81:15107,12515,C00725
Com'Bus,StopPoint:81:15273,12536,C00725
Com'Bus,StopPoint:81:15302,12549,C00725
Com'Bus,StopPoint:81:15310,12556,C00725
Com'Bus,StopPoint:81:15414,12583,C00725
Com'Bus,StopPoint:81:15057,12480,C01797
Com'Bus,StopPoint:81:15061,12483,C01797
Com'Bus,StopPoint:81:15062,12484,C01797
Com'Bus,StopPoint:81:15088,12496,C01797
Com'Bus,StopPoint:81:15111,12519,C01797
Com'Bus,StopPoint:81:15038,18518,C00727
Com'Bus,StopPoint:81:15053,12476,C00727
Com'Bus,StopPoint:81:15054,12477,C00727
Com'Bus,StopPoint:81:15056,12479,C00727
Com'Bus,StopPoint:81:15061,12483,C00727
Com'Bus,StopPoint:81:15062,12484,C00727
Com'Bus,StopPoint:81:15161,18547,C00727
Com'Bus,StopPoint:81:15234,18579,C00727
Com'Bus,StopPoint:81:15236,18581,C00727
Com'Bus,StopPoint:81:15049,12472,C00728
Com'Bus,StopPoint:81:15053,12476,C00728
Com'Bus,StopPoint:81:15059,12481,C00728
Com'Bus,StopPoint:81:15060,12482,C00728
Com'Bus,StopPoint:81:15080,12492,C00728
Com'Bus,StopPoint:81:15241,12529,C00728
Com'Bus,StopPoint:81:15245,12533,C00728
Com'Bus,StopPoint:81:15367,12577,C00728
Com'Bus,StopPoint:81:15896,420933,C00729
Com'Bus,StopPoint:81:15898,420931,C00729
Com'Bus,StopPoint:81:6655,12435,C00729
CEAT,StopPoint:49:52210,11865,C01765
CEAT,StopPoint:49:52391,11879,C01765
CEAT,StopPoint:49:52540,11891,C01765
CEAT,StopPoint:49:52690,11899,C01765
CEAT,StopPoint:49:53770,12000,C01765
CEAT,StopPoint:49:59010,24960,C01765
CEAT,StopPoint:49:50040,11633,C01708
CEAT,StopPoint:49:53620,11990,C01708
CEAT,StopPoint:49:53971,12023,C01708
CEAT,StopPoint:49:50210,11649,C00094
CEAT,StopPoint:49:51551,11797,C00094
CEAT,StopPoint:49:51820,11827,C00094
CEAT,StopPoint:49:50770,11718,C01811
CEAT,StopPoint:49:50771,11719,C01811
CEAT,StopPoint:49:52070,11849,C01811
CEAT,StopPoint:49:52071,11850,C01811
CEAT,StopPoint:49:52890,11920,C01811
CEAT,StopPoint:49:52990,11931,C01811
Busval d'Oise,StopPoint:87:101,416921,C01556
Busval d'Oise,StopPoint:87:168,416991,C01556
Busval d'Oise,StopPoint:87:176,417042,C01557
Busval d'Oise,StopPoint:87:199,417033,C01557
Busval d'Oise,StopPoint:87:201,417023,C01557
Busval d'Oise,StopPoint:87:212,417026,C01557
Busval d'Oise,StopPoint:87:214,417022,C01557
Busval d'Oise,StopPoint:87:220,417034,C01557
Busval d'Oise,StopPoint:87:69,416915,C01557
Busval d'Oise,StopPoint:87:231,417055,C01558
Busval d'Oise,StopPoint:87:132,416824,C01559
Busval d'Oise,StopPoint:87:168,416991,C01559
Busval d'Oise,StopPoint:87:250,417090,C01559
Busval d'Oise,StopPoint:87:253,417103,C01559
Busval d'Oise,StopPoint:87:256,29613,C01559
Busval d'Oise,StopPoint:87:263,417093,C01559
Busval d'Oise,StopPoint:87:265,29656,C01559
Busval d'Oise,StopPoint:87:266,29657,C01559
Busval d'Oise,StopPoint:87:118,416973,C01560
Busval d'Oise,StopPoint:87:123,416935,C01560
Busval d'Oise,StopPoint:87:159,417010,C01560
Busval d'Oise,StopPoint:87:162,417009,C01560
Busval d'Oise,StopPoint:87:172,417001,C01560
Busval d'Oise,StopPoint:87:179,416986,C01560
Busval d'Oise,StopPoint:87:185,416983,C01560
Busval d'Oise,StopPoint:87:186,417012,C01560
Busval d'Oise,StopPoint:87:187,416985,C01560
Busval d'Oise,StopPoint:87:212,417026,C01560
Busval d'Oise,StopPoint:87:279,416990,C01560
Busval d'Oise,StopPoint:87:281,417129,C01560
Busval d'Oise,StopPoint:87:5,416836,C01560
Busval d'Oise,StopPoint:87:51,416845,C01560
Busval d'Oise,StopPoint:87:62,416837,C01560
Busval d'Oise,StopPoint:87:69,416915,C01560
Busval d'Oise,StopPoint:87:73,416927,C01560
Aérial,StopPoint:31:236,30600,C00797
Aérial,StopPoint:31:239,30603,C00797
Aérial,StopPoint:31:240,30604,C00797
Aérial,StopPoint:31:37,30500,C00797
Aérial,StopPoint:31:406,30692,C00797
Aérial,StopPoint:31:410,30696,C00797
Aérial,StopPoint:31:413,30699,C00797
Aérial,StopPoint:31:414,30700,C00797
Aérial,StopPoint:31:419,30703,C00797
Aérial,StopPoint:31:433,411732,C00797
Aérial,StopPoint:31:456,30731,C00797
Aérial,StopPoint:31:459,30734,C00797
Aérial,StopPoint:31:615,411717,C00797
Albatrans,StopPoint:56:10680,2800,C01562
Albatrans,StopPoint:56:10682,2802,C01562
Albatrans,StopPoint:56:11183,2827,C01562
Albatrans,StopPoint:56:8600,2739,C01562
Albatrans,StopPoint:56:8745,2747,C01562
Albatrans,StopPoint:56:9455,2772,C01562
Albatrans,StopPoint:56:9491,3975,C01562
Albatrans,StopPoint:56:11364,2830,C01563
Albatrans,StopPoint:56:11663,2838,C01563
Albatrans,StopPoint:56:11664,2839,C01563
Albatrans,StopPoint:56:11722,2850,C01563
Albatrans,StopPoint:56:11725,2851,C01563
Albatrans,StopPoint:56:11807,9866,C01563
Albatrans,StopPoint:56:11858,12640,C01563
Albatrans,StopPoint:56:6706,424237,C01563
Albatrans,StopPoint:56:9036,2750,C01563
Albatrans,StopPoint:56:10104,2787,C01564
Albatrans,StopPoint:56:10538,421296,C01564
Albatrans,StopPoint:56:11725,2851,C01564
Albatrans,StopPoint:56:11802,8557,C01564
Albatrans,StopPoint:56:9037,2751,C01564
Albatrans,StopPoint:56:10655,2798,C01565
Albatrans,StopPoint:56:10656,2799,C01565
Albatrans,StopPoint:56:10920,2823,C01565
Albatrans,StopPoint:56:10921,2824,C01565
Albatrans,StopPoint:56:11868,23180,C01565
Albatrans,StopPoint:56:11882,12052,C01565
Albatrans,StopPoint:56:8416,2734,C01565
Albatrans,StopPoint:56:8637,2741,C01565
Albatrans,StopPoint:56:8638,2742,C01565
Albatrans,StopPoint:56:9446,2771,C01565
Albatrans,StopPoint:56:10896,2821,C01566
Albatrans,StopPoint:56:10897,3358,C01566
Albatrans,StopPoint:56:11329,11282,C01566
Albatrans,StopPoint:56:11422,11281,C01566
Albatrans,StopPoint:56:11725,2851,C01566
Albatrans,StopPoint:56:9899,2784,C01566
Albatrans,StopPoint:56:11475,2836,C01567
Albatrans,StopPoint:56:11740,2859,C01567
Albatrans,StopPoint:56:11804,9238,C01567
Albatrans,StopPoint:56:11861,15208,C01567
Albatrans,StopPoint:56:11874,29102,C01567
Albatrans,StopPoint:56:11885,420713,C01567
Albatrans,StopPoint:56:11890,420725,C01567
Albatrans,StopPoint:56:11891,424605,C01567
Albatrans,StopPoint:56:11904,425897,C01567
Albatrans,StopPoint:56:5838,2715,C01567
Albatrans,StopPoint:56:6371,2716,C01567
Albatrans,StopPoint:56:6405,2719,C01567
Albatrans,StopPoint:56:6413,420740,C01567
Albatrans,StopPoint:56:6414,2721,C01567
Albatrans,StopPoint:56:6791,2725,C01567
HOURTOULE,StopPoint:50:7466,29117,C00407
HOURTOULE,StopPoint:50:7465,5814,C00407
HOURTOULE,StopPoint:50:7521,5842,C00406
HOURTOULE,StopPoint:50:8157,5892,C00406
HOURTOULE,StopPoint:50:8156,5891,C00406
HOURTOULE,StopPoint:50:8168,4258,C00406
HOURTOULE,StopPoint:50:8164,5893,C00406
HOURTOULE,StopPoint:50:14763,20183,C00411
HOURTOULE,StopPoint:50:7431,5794,C00411
HOURTOULE,StopPoint:50:7458,5809,C00411
HOURTOULE,StopPoint:50:7521,5842,C00411
HOURTOULE,StopPoint:50:7930,5886,C00411
HOURTOULE,StopPoint:50:14522,5958,C01871
HOURTOULE,StopPoint:50:14841,29121,C01871
HOURTOULE,StopPoint:50:14900,419360,C01871
HOURTOULE,StopPoint:50:5608,5645,C01871
HOURTOULE,StopPoint:50:5629,5652,C01871
HOURTOULE,StopPoint:50:5630,5653,C01871
HOURTOULE,StopPoint:50:5937,5678,C01871
HOURTOULE,StopPoint:50:5942,5683,C01871
HOURTOULE,StopPoint:50:5944,5685,C01871
HOURTOULE,StopPoint:50:5948,5689,C01871
HOURTOULE,StopPoint:50:11829,5935,C00413
HOURTOULE,StopPoint:50:14522,5958,C00413
HOURTOULE,StopPoint:50:14672,12353,C00413
HOURTOULE,StopPoint:50:7441,5799,C00413
HOURTOULE,StopPoint:50:14526,29120,C00414
HOURTOULE,StopPoint:50:14669,12350,C00414
HOURTOULE,StopPoint:50:14704,17546,C00414
HOURTOULE,StopPoint:50:14708,17550,C00414
HOURTOULE,StopPoint:50:14719,17560,C00414
HOURTOULE,StopPoint:50:14852,29130,C00414
HOURTOULE,StopPoint:50:5547,5622,C00414
HOURTOULE,StopPoint:50:5549,5624,C00414
HOURTOULE,StopPoint:50:6489,5738,C00414
HOURTOULE,StopPoint:50:6499,5741,C00414
HOURTOULE,StopPoint:50:6500,5742,C00414
HOURTOULE,StopPoint:50:6505,5744,C00414
HOURTOULE,StopPoint:50:6509,5748,C00414
HOURTOULE,StopPoint:50:7245,5768,C00414
HOURTOULE,StopPoint:50:8261,5927,C00414
HOURTOULE,StopPoint:50:8273,5930,C00414
HOURTOULE,StopPoint:50:14670,12351,C01733
HOURTOULE,StopPoint:50:14859,29137,C01733
HOURTOULE,StopPoint:50:7809,5874,C01733
HOURTOULE,StopPoint:50:14579,9260,C00416
HOURTOULE,StopPoint:50:14580,9261,C00416
HOURTOULE,StopPoint:50:14581,9262,C00416
HOURTOULE,StopPoint:50:14583,9264,C00416
HOURTOULE,StopPoint:50:14822,23167,C00416
HOURTOULE,StopPoint:50:5956,5697,C00416
HOURTOULE,StopPoint:50:5959,5700,C00416
HOURTOULE,StopPoint:50:14567,5974,C00418
HOURTOULE,StopPoint:50:14678,12983,C00418
HOURTOULE,StopPoint:50:7437,5797,C00418
HOURTOULE,StopPoint:50:7461,5812,C00418
HOURTOULE,StopPoint:50:14678,12983,C00419
HOURTOULE,StopPoint:50:14679,12984,C00419
HOURTOULE,StopPoint:50:7416,29124,C00419
HOURTOULE,StopPoint:50:7478,22316,C00419
HOURTOULE,StopPoint:50:14502,5952,C01734
HOURTOULE,StopPoint:50:14585,9286,C00420
HOURTOULE,StopPoint:50:14589,9290,C00420
HOURTOULE,StopPoint:50:14594,9294,C00420
HOURTOULE,StopPoint:50:14600,9300,C00420
HOURTOULE,StopPoint:50:14716,17557,C00420
HOURTOULE,StopPoint:50:14670,12351,C00421
HOURTOULE,StopPoint:50:14680,12985,C00421
HOURTOULE,StopPoint:50:14856,29134,C00421
HOURTOULE,StopPoint:50:5534,5615,C00421
HOURTOULE,StopPoint:50:5550,5625,C00421
HOURTOULE,StopPoint:50:5551,5626,C00421
HOURTOULE,StopPoint:50:14529,5961,C00422
HOURTOULE,StopPoint:50:14543,5972,C00422
HOURTOULE,StopPoint:50:14623,9532,C00422
HOURTOULE,StopPoint:50:14824,25025,C00422
HOURTOULE,StopPoint:50:5548,5623,C00422
HOURTOULE,StopPoint:50:5549,5624,C00422
HOURTOULE,StopPoint:50:5550,5625,C00422
HOURTOULE,StopPoint:50:5554,5629,C00422
HOURTOULE,StopPoint:50:5556,5631,C00422
HOURTOULE,StopPoint:50:5557,5632,C00422
HOURTOULE,StopPoint:50:5570,5638,C00422
HOURTOULE,StopPoint:50:6488,5737,C00422
HOURTOULE,StopPoint:50:6499,5741,C00422
HOURTOULE,StopPoint:50:6509,5748,C00422
HOURTOULE,StopPoint:50:7372,5775,C00422
HOURTOULE,StopPoint:50:7688,5862,C00422
HOURTOULE,StopPoint:50:7766,5864,C00422
HOURTOULE,StopPoint:50:14619,9529,C00423
HOURTOULE,StopPoint:50:14851,29129,C00423
HOURTOULE,StopPoint:50:14852,29130,C00423
HOURTOULE,StopPoint:50:6499,5741,C00423
HOURTOULE,StopPoint:50:6500,5742,C00423
HOURTOULE,StopPoint:50:6503,5743,C00423
HOURTOULE,StopPoint:50:6505,5744,C00423
HOURTOULE,StopPoint:50:6507,5746,C00423
HOURTOULE,StopPoint:50:6515,5754,C00423
HOURTOULE,StopPoint:50:7072,5763,C00423
